asin,sku,price,quantity,currency,sale-price,sale-from-date,sale-through-date,restock-date,minimum-seller-allowed-price,maximum-seller-allowed-price,fulfillment-channel,handling-time
1607747839,SKU_1607747839_1751738545,2320,2,JPY,,,,,2220,2420,,10
0553446967,SKU_0553446967_1751738551,1900,2,JPY,,,,,1800,2000,,10
1472141873,SKU_1472141873_1751738554,2510,2,JPY,,,,,2410,2610,,10
0062730991,SKU_0062730991_1751738570,2440,2,JPY,,,,,2340,2540,,10
0809033690,SKU_0809033690_1751738573,2400,2,JPY,,,,,2300,2500,,10
1597265314,SKU_1597265314_1751738576,12350,2,JPY,,,,,12250,12450,,10
1642930458,SKU_1642930458_1751738579,2420,2,JPY,,,,,2320,2520,,10
1642933562,SKU_1642933562_1751738582,2380,2,JPY,,,,,2280,2480,,10
0062696823,SKU_0062696823_1751738585,3730,2,JPY,,,,,3630,3830,,10
1788739523,SKU_1788739523_1751738591,1700,2,JPY,,,,,1600,1800,,10
1788738152,SKU_1788738152_1751738593,2390,2,JPY,,,,,2290,2490,,10
1681773201,SKU_1681773201_1751738596,4400,2,JPY,,,,,4300,4500,,10
1541700708,SKU_1541700708_1751738602,3510,2,JPY,,,,,3410,3610,,10
0996636315,SKU_0996636315_1751738611,4710,2,JPY,,,,,4610,4810,,10
0999069306,SKU_0999069306_1751738620,8310,2,JPY,,,,,8210,8410,,10
1541762142,SKU_1541762142_1751738629,4280,2,JPY,,,,,4180,4380,,10
0857939009,SKU_0857939009_1751738632,8450,2,JPY,,,,,8350,8550,,10
1784419508,SKU_1784419508_1751738635,3070,2,JPY,,,,,2970,3170,,10
0387299122,SKU_0387299122_1751738641,9210,2,JPY,,,,,9110,9310,,10
0393240363,SKU_0393240363_1751738647,2390,2,JPY,,,,,2290,2490,,10
1781007845,SKU_1781007845_1751738656,12590,2,JPY,,,,,12490,12690,,10
1784715409,SKU_1784715409_1751738662,13100,2,JPY,,,,,13000,13200,,10
1250259088,SKU_1250259088_1751738683,2250,2,JPY,,,,,2150,2350,,10
0670069957,SKU_0670069957_1751738686,6370,2,JPY,,,,,6270,6470,,10
1637741014,SKU_1637741014_1751738716,3080,2,JPY,,,,,2980,3180,,10
1592339891,SKU_1592339891_1751738719,3910,2,JPY,,,,,3810,4010,,10
0804840113,SKU_0804840113_1751738721,2220,2,JPY,,,,,2120,2320,,10
1445655772,SKU_1445655772_1751738730,3950,2,JPY,,,,,3850,4050,,10
1784785024,SKU_1784785024_1751738742,2190,2,JPY,,,,,2090,2290,,10
1455542229,SKU_1455542229_1751738745,2210,2,JPY,,,,,2110,2310,,10
1455542245,SKU_1455542245_1751738748,4180,2,JPY,,,,,4080,4280,,10
1781318077,SKU_1781318077_1751738754,3640,2,JPY,,,,,3540,3740,,10
1445640384,SKU_1445640384_1751738757,3910,2,JPY,,,,,3810,4010,,10
154176269X,SKU_154176269X_1751738763,2460,2,JPY,,,,,2360,2560,,10
1250182077,SKU_1250182077_1751738766,3780,2,JPY,,,,,3680,3880,,10
9814401099,SKU_9814401099_1751738769,10640,2,JPY,,,,,10540,10740,,10
1624143245,SKU_1624143245_1751738775,3130,2,JPY,,,,,3030,3230,,10
0060934360,SKU_0060934360_1751738778,2430,2,JPY,,,,,2330,2530,,10
1597266361,SKU_1597266361_1751738784,6530,2,JPY,,,,,6430,6630,,10
1597266744,SKU_1597266744_1751738787,3750,2,JPY,,,,,3650,3850,,10
1683832361,SKU_1683832361_1751738793,2440,2,JPY,,,,,2340,2540,,10
0062499238,SKU_0062499238_1751738796,2890,2,JPY,,,,,2790,2990,,10
0814414141,SKU_0814414141_1751738802,2210,2,JPY,,,,,2110,2310,,10
0553393502,SKU_0553393502_1751738808,3690,2,JPY,,,,,3590,3790,,10
0785830529,SKU_0785830529_1751738810,3540,2,JPY,,,,,3440,3640,,10
0062458779,SKU_0062458779_1751738819,3760,2,JPY,,,,,3660,3860,,10
1632170639,SKU_1632170639_1751738837,3020,2,JPY,,,,,2920,3120,,10
1540901971,SKU_1540901971_1751738840,3090,2,JPY,,,,,2990,3190,,10
0062990942,SKU_0062990942_1751738869,3740,2,JPY,,,,,3640,3840,,10
0062457896,SKU_0062457896_1751738880,2940,2,JPY,,,,,2840,3040,,10
1849016216,SKU_1849016216_1751738884,2940,2,JPY,,,,,2840,3040,,10
1786273179,SKU_1786273179_1751738887,3670,2,JPY,,,,,3570,3770,,10
1250108691,SKU_1250108691_1751738895,3780,2,JPY,,,,,3680,3880,,10
1250153778,SKU_1250153778_1751738898,2460,2,JPY,,,,,2360,2560,,10
1781578559,SKU_1781578559_1751738905,3740,2,JPY,,,,,3640,3840,,10
1558538100,SKU_1558538100_1751738909,3610,2,JPY,,,,,3510,3710,,10
1631592963,SKU_1631592963_1751738918,2820,2,JPY,,,,,2720,2920,,10
0312315228,SKU_0312315228_1751738923,3270,2,JPY,,,,,3170,3370,,10
1438002734,SKU_1438002734_1751738931,5890,2,JPY,,,,,5790,5990,,10
0800798570,SKU_0800798570_1751738934,3110,2,JPY,,,,,3010,3210,,10
1592336817,SKU_1592336817_1751738937,3820,2,JPY,,,,,3720,3920,,10
0814414508,SKU_0814414508_1751738943,2760,2,JPY,,,,,2660,2860,,10
0807029254,SKU_0807029254_1751738946,3570,2,JPY,,,,,3470,3670,,10
0760345554,SKU_0760345554_1751738963,7240,2,JPY,,,,,7140,7340,,10
0273605585,SKU_0273605585_1751738984,9070,2,JPY,,,,,8970,9170,,10
0852928696,SKU_0852928696_1751738987,27250,2,JPY,,,,,27150,27350,,10
0061241717,SKU_0061241717_1751738990,2260,2,JPY,,,,,2160,2360,,10
1781688524,SKU_1781688524_1751738999,14000,2,JPY,,,,,13900,14100,,10
1576755762,SKU_1576755762_1751739006,2530,2,JPY,,,,,2430,2630,,10
190243367X,SKU_190243367X_1751739009,5290,2,JPY,,,,,5190,5390,,10
1250266815,SKU_1250266815_1751739012,2410,2,JPY,,,,,2310,2510,,10
1626562024,SKU_1626562024_1751739024,1920,2,JPY,,,,,1820,2020,,10
0593083822,SKU_0593083822_1751739037,3110,2,JPY,,,,,3010,3210,,10
1612198007,SKU_1612198007_1751739055,2310,2,JPY,,,,,2210,2410,,10
0571307795,SKU_0571307795_1751739064,1900,2,JPY,,,,,1800,2000,,10
1402786484,SKU_1402786484_1751739079,2690,2,JPY,,,,,2590,2790,,10
178350949X,SKU_178350949X_1751739099,5940,2,JPY,,,,,5840,6040,,10
1472857682,SKU_1472857682_1751739108,3800,2,JPY,,,,,3700,3900,,10
1782390227,SKU_1782390227_1751739114,3380,2,JPY,,,,,3280,3480,,10
1902433564,SKU_1902433564_1751739126,5060,2,JPY,,,,,4960,5160,,10
1902433610,SKU_1902433610_1751739133,3400,2,JPY,,,,,3300,3500,,10
1554075246,SKU_1554075246_1751739142,3660,2,JPY,,,,,3560,3760,,10
0711252742,SKU_0711252742_1751739145,3760,2,JPY,,,,,3660,3860,,10
1574440276,SKU_1574440276_1751739148,5430,2,JPY,,,,,5330,5530,,10
0425272311,SKU_0425272311_1751739154,2990,2,JPY,,,,,2890,3090,,10
1902433629,SKU_1902433629_1751739156,3520,2,JPY,,,,,3420,3620,,10
1784712116,SKU_1784712116_1751739159,6740,2,JPY,,,,,6640,6840,,10
1529368995,SKU_1529368995_1751739162,2710,2,JPY,,,,,2610,2810,,10
1475910010,SKU_1475910010_1751739165,3140,2,JPY,,,,,3040,3240,,10
0062694235,SKU_0062694235_1751739168,3570,2,JPY,,,,,3470,3670,,10
191306834X,SKU_191306834X_1751739171,2090,2,JPY,,,,,1990,2190,,10
1592536484,SKU_1592536484_1751739180,3370,2,JPY,,,,,3270,3470,,10
1910566373,SKU_1910566373_1751739183,2690,2,JPY,,,,,2590,2790,,10
0446584827,SKU_0446584827_1751739186,3190,2,JPY,,,,,3090,3290,,10
1250063191,SKU_1250063191_1751739189,4610,2,JPY,,,,,4510,4710,,10
1621536661,SKU_1621536661_1751739205,3030,2,JPY,,,,,2930,3130,,10
1921966254,SKU_1921966254_1751739211,4010,2,JPY,,,,,3910,4110,,10
1925820300,SKU_1925820300_1751739214,2000,2,JPY,,,,,1900,2100,,10
0500519617,SKU_0500519617_1751739217,4520,2,JPY,,,,,4420,4620,,10
1633882152,SKU_1633882152_1751739229,2780,2,JPY,,,,,2680,2880,,10
1399400371,SKU_1399400371_1751739232,2940,2,JPY,,,,,2840,3040,,10
1101973455,SKU_1101973455_1751739250,3010,2,JPY,,,,,2910,3110,,10
1543986374,SKU_1543986374_1751739253,2690,2,JPY,,,,,2590,2790,,10
1610397606,SKU_1610397606_1751739268,2230,2,JPY,,,,,2130,2330,,10
1593277490,SKU_1593277490_1751739280,2820,2,JPY,,,,,2720,2920,,10
1543991661,SKU_1543991661_1751739283,4630,2,JPY,,,,,4530,4730,,10
1250200377,SKU_1250200377_1751739291,3510,2,JPY,,,,,3410,3610,,10
0807022071,SKU_0807022071_1751739301,3570,2,JPY,,,,,3470,3670,,10
1633221768,SKU_1633221768_1751739316,3600,2,JPY,,,,,3500,3700,,10
1902433785,SKU_1902433785_1751739327,6190,2,JPY,,,,,6090,6290,,10
1902433580,SKU_1902433580_1751739330,1930,2,JPY,,,,,1830,2030,,10
1902433734,SKU_1902433734_1751739333,3400,2,JPY,,,,,3300,3500,,10
1471801535,SKU_1471801535_1751739336,1500,2,JPY,,,,,1400,1600,,10
159233573X,SKU_159233573X_1751739346,4480,2,JPY,,,,,4380,4580,,10
1580084443,SKU_1580084443_1751739352,2840,2,JPY,,,,,2740,2940,,10
0310335655,SKU_0310335655_1751739356,5050,2,JPY,,,,,4950,5150,,10
1501164457,SKU_1501164457_1751739371,11320,2,JPY,,,,,11220,11420,,10
0307985792,SKU_0307985792_1751739377,3040,2,JPY,,,,,2940,3140,,10
1455512796,SKU_1455512796_1751739386,3300,2,JPY,,,,,3200,3400,,10
0821384988,SKU_0821384988_1751739392,5650,2,JPY,,,,,5550,5750,,10
1501194143,SKU_1501194143_1751739398,2460,2,JPY,,,,,2360,2560,,10
019514824X,SKU_019514824X_1751739401,6060,2,JPY,,,,,5960,6160,,10
1933376910,SKU_1933376910_1751739404,3720,2,JPY,,,,,3620,3820,,10
1982132272,SKU_1982132272_1751739407,3040,2,JPY,,,,,2940,3140,,10
1543973035,SKU_1543973035_1751739425,3670,2,JPY,,,,,3570,3770,,10
1781313873,SKU_1781313873_1751739428,5050,2,JPY,,,,,4950,5150,,10
208020419X,SKU_208020419X_1751739464,5300,2,JPY,,,,,5200,5400,,10
1510735852,SKU_1510735852_1751739472,2810,2,JPY,,,,,2710,2910,,10
0452298202,SKU_0452298202_1751739475,2840,2,JPY,,,,,2740,2940,,10
162336602X,SKU_162336602X_1751739481,4330,2,JPY,,,,,4230,4430,,10
0230019900,SKU_0230019900_1751739496,5610,2,JPY,,,,,5510,5710,,10
1250040426,SKU_1250040426_1751739499,2810,2,JPY,,,,,2710,2910,,10
1541700090,SKU_1541700090_1751739502,3300,2,JPY,,,,,3200,3400,,10
1982134798,SKU_1982134798_1751739505,3200,2,JPY,,,,,3100,3300,,10
1580403409,SKU_1580403409_1751739511,3050,2,JPY,,,,,2950,3150,,10
006109725X,SKU_006109725X_1751739514,1810,2,JPY,,,,,1710,1910,,10
162336082X,SKU_162336082X_1751739520,2770,2,JPY,,,,,2670,2870,,10
1609618483,SKU_1609618483_1751739527,6630,2,JPY,,,,,6530,6730,,10
1412713048,SKU_1412713048_1751739530,5330,2,JPY,,,,,5230,5430,,10
1642595918,SKU_1642595918_1751739533,5160,2,JPY,,,,,5060,5260,,10
1642595926,SKU_1642595926_1751739536,5210,2,JPY,,,,,5110,5310,,10
1838570276,SKU_1838570276_1751739541,5350,2,JPY,,,,,5250,5450,,10
0060793619,SKU_0060793619_1751739550,2950,2,JPY,,,,,2850,3050,,10
1098340418,SKU_1098340418_1751739553,3740,2,JPY,,,,,3640,3840,,10
1925335380,SKU_1925335380_1751739559,2060,2,JPY,,,,,1960,2160,,10
1921966688,SKU_1921966688_1751739562,5320,2,JPY,,,,,5220,5420,,10
1580055141,SKU_1580055141_1751739586,4160,2,JPY,,,,,4060,4260,,10
1534414894,SKU_1534414894_1751739598,2740,2,JPY,,,,,2640,2840,,10
0452287103,SKU_0452287103_1751739601,3020,2,JPY,,,,,2920,3120,,10
0806541326,SKU_0806541326_1751739613,2200,2,JPY,,,,,2100,2300,,10
0980992478,SKU_0980992478_1751739619,5670,2,JPY,,,,,5570,5770,,10
1681122669,SKU_1681122669_1751739622,2740,2,JPY,,,,,2640,2840,,10
1454930314,SKU_1454930314_1751739628,2990,2,JPY,,,,,2890,3090,,10
0814416497,SKU_0814416497_1751739648,2880,2,JPY,,,,,2780,2980,,10
1609613740,SKU_1609613740_1751739659,4700,2,JPY,,,,,4600,4800,,10
1455538213,SKU_1455538213_1751739669,2410,2,JPY,,,,,2310,2510,,10
1681771403,SKU_1681771403_1751739678,3390,2,JPY,,,,,3290,3490,,10
0195378822,SKU_0195378822_1751739684,3720,2,JPY,,,,,3620,3820,,10
1557049157,SKU_1557049157_1751739699,2690,2,JPY,,,,,2590,2790,,10
0711273960,SKU_0711273960_1751739705,3190,2,JPY,,,,,3090,3290,,10
1781576882,SKU_1781576882_1751739708,2440,2,JPY,,,,,2340,2540,,10
1787399230,SKU_1787399230_1751739715,4560,2,JPY,,,,,4460,4660,,10
0062499726,SKU_0062499726_1751739718,2570,2,JPY,,,,,2470,2670,,10
1626569711,SKU_1626569711_1751739722,3310,2,JPY,,,,,3210,3410,,10
1098321170,SKU_1098321170_1751739728,3910,2,JPY,,,,,3810,4010,,10
1848448864,SKU_1848448864_1751739739,5270,2,JPY,,,,,5170,5370,,10
3658321474,SKU_3658321474_1751739748,6450,2,JPY,,,,,6350,6550,,10
1953295711,SKU_1953295711_1751739781,2770,2,JPY,,,,,2670,2870,,10
1250120985,SKU_1250120985_1751739784,3640,2,JPY,,,,,3540,3740,,10
0814408893,SKU_0814408893_1751739793,2860,2,JPY,,,,,2760,2960,,10
1847202071,SKU_1847202071_1751739814,8640,2,JPY,,,,,8540,8740,,10
1840643781,SKU_1840643781_1751739829,6590,2,JPY,,,,,6490,6690,,10
1858987989,SKU_1858987989_1751739832,21950,2,JPY,,,,,21850,22050,,10
1848440812,SKU_1848440812_1751739835,7440,2,JPY,,,,,7340,7540,,10
1783474750,SKU_1783474750_1751739838,12070,2,JPY,,,,,11970,12170,,10
1840644168,SKU_1840644168_1751739841,20080,2,JPY,,,,,19980,20180,,10
1847207154,SKU_1847207154_1751739844,14970,2,JPY,,,,,14870,15070,,10
1845423771,SKU_1845423771_1751739847,5210,2,JPY,,,,,5110,5310,,10
1847202357,SKU_1847202357_1751739855,11640,2,JPY,,,,,11540,11740,,10
1843765292,SKU_1843765292_1751739864,23900,2,JPY,,,,,23800,24000,,10
1840641932,SKU_1840641932_1751739876,6880,2,JPY,,,,,6780,6980,,10
1843768232,SKU_1843768232_1751739888,6330,2,JPY,,,,,6230,6430,,10
1843767740,SKU_1843767740_1751739891,8300,2,JPY,,,,,8200,8400,,10
1610393910,SKU_1610393910_1751739906,3130,2,JPY,,,,,3030,3230,,10
1501160702,SKU_1501160702_1751739912,4030,2,JPY,,,,,3930,4130,,10
1501160710,SKU_1501160710_1751739915,2760,2,JPY,,,,,2660,2860,,10
0316512346,SKU_0316512346_1751739918,3070,2,JPY,,,,,2970,3170,,10
1524746932,SKU_1524746932_1751739935,4300,2,JPY,,,,,4200,4400,,10
1619637537,SKU_1619637537_1751739938,3500,2,JPY,,,,,3400,3600,,10
1250794900,SKU_1250794900_1751739941,7090,2,JPY,,,,,6990,7190,,10
1581154089,SKU_1581154089_1751739944,5160,2,JPY,,,,,5060,5260,,10
1501168223,SKU_1501168223_1751739947,7530,2,JPY,,,,,7430,7630,,10
0750644206,SKU_0750644206_1751739956,2680,2,JPY,,,,,2580,2780,,10
1402019653,SKU_1402019653_1751739959,13720,2,JPY,,,,,13620,13820,,10
1400041392,SKU_1400041392_1751739961,2450,2,JPY,,,,,2350,2550,,10
354025661X,SKU_354025661X_1751739971,4940,2,JPY,,,,,4840,5040,,10
0793135214,SKU_0793135214_1751739980,8810,2,JPY,,,,,8710,8910,,10
0593084446,SKU_0593084446_1751739990,2400,2,JPY,,,,,2300,2500,,10
1615196455,SKU_1615196455_1751739992,3370,2,JPY,,,,,3270,3470,,10
1982154721,SKU_1982154721_1751739998,4560,2,JPY,,,,,4460,4660,,10
1840647833,SKU_1840647833_1751740002,9950,2,JPY,,,,,9850,10050,,10
1843769573,SKU_1843769573_1751740009,12780,2,JPY,,,,,12680,12880,,10
354034487X,SKU_354034487X_1751740021,10510,2,JPY,,,,,10410,10610,,10
1569242569,SKU_1569242569_1751740030,2900,2,JPY,,,,,2800,3000,,10
0814409180,SKU_0814409180_1751740044,2810,2,JPY,,,,,2710,2910,,10
0749005297,SKU_0749005297_1751740054,5830,2,JPY,,,,,5730,5930,,10
1909416061,SKU_1909416061_1751740057,19680,2,JPY,,,,,19580,19780,,10
1510723013,SKU_1510723013_1751740072,1710,2,JPY,,,,,1610,1810,,10
1849205159,SKU_1849205159_1751740075,7330,2,JPY,,,,,7230,7430,,10
0307360903,SKU_0307360903_1751740089,2150,2,JPY,,,,,2050,2250,,10
1620972344,SKU_1620972344_1751740092,3260,2,JPY,,,,,3160,3360,,10
1642934356,SKU_1642934356_1751740095,2910,2,JPY,,,,,2810,3010,,10
1586489143,SKU_1586489143_1751740098,3090,2,JPY,,,,,2990,3190,,10
0306818833,SKU_0306818833_1751740101,5440,2,JPY,,,,,5340,5540,,10
1595589546,SKU_1595589546_1751740110,3620,2,JPY,,,,,3520,3720,,10
1984855352,SKU_1984855352_1751740119,3990,2,JPY,,,,,3890,4090,,10
1621577775,SKU_1621577775_1751740128,3580,2,JPY,,,,,3480,3680,,10
0063005735,SKU_0063005735_1751740134,2830,2,JPY,,,,,2730,2930,,10
1492697176,SKU_1492697176_1751740143,2480,2,JPY,,,,,2380,2580,,10
0793165148,SKU_0793165148_1751740146,5680,2,JPY,,,,,5580,5780,,10
159691310X,SKU_159691310X_1751740156,4140,2,JPY,,,,,4040,4240,,10
1785602071,SKU_1785602071_1751740162,4460,2,JPY,,,,,4360,4560,,10
1681774542,SKU_1681774542_1751740165,6690,2,JPY,,,,,6590,6790,,10
1590517296,SKU_1590517296_1751740168,2340,2,JPY,,,,,2240,2440,,10
1845420144,SKU_1845420144_1751740171,11000,2,JPY,,,,,10900,11100,,10
0313359180,SKU_0313359180_1751740177,4730,2,JPY,,,,,4630,4830,,10
0821350064,SKU_0821350064_1751740180,3240,2,JPY,,,,,3140,3340,,10
1902433661,SKU_1902433661_1751740183,3210,2,JPY,,,,,3110,3310,,10
1541774752,SKU_1541774752_1751740189,2740,2,JPY,,,,,2640,2840,,10
1786493020,SKU_1786493020_1751740192,2960,2,JPY,,,,,2860,3060,,10
1781319529,SKU_1781319529_1751740201,2520,2,JPY,,,,,2420,2620,,10
0757319416,SKU_0757319416_1751740204,3270,2,JPY,,,,,3170,3370,,10
1802678816,SKU_1802678816_1751740216,3650,2,JPY,,,,,3550,3750,,10
1786784807,SKU_1786784807_1751740219,2420,2,JPY,,,,,2320,2520,,10
1440223696,SKU_1440223696_1751740234,3700,2,JPY,,,,,3600,3800,,10
1681886138,SKU_1681886138_1751740245,2160,2,JPY,,,,,2060,2260,,10
1621536467,SKU_1621536467_1751740261,4220,2,JPY,,,,,4120,4320,,10
1635650127,SKU_1635650127_1751740267,4170,2,JPY,,,,,4070,4270,,10
1623366747,SKU_1623366747_1751740270,3090,2,JPY,,,,,2990,3190,,10
078796767X,SKU_078796767X_1751740279,2340,2,JPY,,,,,2240,2440,,10
1847200516,SKU_1847200516_1751740312,10500,2,JPY,,,,,10400,10600,,10
1782546111,SKU_1782546111_1751740327,6060,2,JPY,,,,,5960,6160,,10
1783476559,SKU_1783476559_1751740330,11690,2,JPY,,,,,11590,11790,,10
1574442627,SKU_1574442627_1751740348,9300,2,JPY,,,,,9200,9400,,10
1472965744,SKU_1472965744_1751740351,3420,2,JPY,,,,,3320,3520,,10
1507216203,SKU_1507216203_1751740354,2200,2,JPY,,,,,2100,2300,,10
1440570132,SKU_1440570132_1751740366,4600,2,JPY,,,,,4500,4700,,10
1507218060,SKU_1507218060_1751740369,1750,2,JPY,,,,,1650,1850,,10
1598695339,SKU_1598695339_1751740375,4310,2,JPY,,,,,4210,4410,,10
1440538786,SKU_1440538786_1751740378,3910,2,JPY,,,,,3810,4010,,10
1440587221,SKU_1440587221_1751740381,2930,2,JPY,,,,,2830,3030,,10
1507210620,SKU_1507210620_1751740387,3180,2,JPY,,,,,3080,3280,,10
1440556806,SKU_1440556806_1751740393,3470,2,JPY,,,,,3370,3570,,10
0387242139,SKU_0387242139_1751740414,13720,2,JPY,,,,,13620,13820,,10
1848440472,SKU_1848440472_1751740420,9270,2,JPY,,,,,9170,9370,,10
0525581758,SKU_0525581758_1751740423,3070,2,JPY,,,,,2970,3170,,10
1498758509,SKU_1498758509_1751740432,8360,2,JPY,,,,,8260,8460,,10
1623365058,SKU_1623365058_1751740436,3160,2,JPY,,,,,3060,3260,,10
0735279411,SKU_0735279411_1751740439,2290,2,JPY,,,,,2190,2390,,10
0814415547,SKU_0814415547_1751740442,6420,2,JPY,,,,,6320,6520,,10
178678212X,SKU_178678212X_1751740445,1740,2,JPY,,,,,1640,1840,,10
1630474894,SKU_1630474894_1751740448,2190,2,JPY,,,,,2090,2290,,10
0821420925,SKU_0821420925_1751740469,4330,2,JPY,,,,,4230,4430,,10
1623362504,SKU_1623362504_1751740493,5270,2,JPY,,,,,5170,5370,,10
0063267152,SKU_0063267152_1751740502,3090,2,JPY,,,,,2990,3190,,10
0760346607,SKU_0760346607_1751740514,6500,2,JPY,,,,,6400,6600,,10
1592334199,SKU_1592334199_1751740517,3760,2,JPY,,,,,3660,3860,,10
1476778817,SKU_1476778817_1751740523,3940,2,JPY,,,,,3840,4040,,10
1587612313,SKU_1587612313_1751740526,2660,2,JPY,,,,,2560,2760,,10
080418903X,SKU_080418903X_1751740533,4120,2,JPY,,,,,4020,4220,,10
1911632507,SKU_1911632507_1751740536,2530,2,JPY,,,,,2430,2630,,10
1642500577,SKU_1642500577_1751740542,2470,2,JPY,,,,,2370,2570,,10
1984858246,SKU_1984858246_1751740545,2330,2,JPY,,,,,2230,2430,,10
0733338747,SKU_0733338747_1751740548,2450,2,JPY,,,,,2350,2550,,10
0578650576,SKU_0578650576_1751740551,2810,2,JPY,,,,,2710,2910,,10
0804830479,SKU_0804830479_1751740563,5330,2,JPY,,,,,5230,5430,,10
1785041770,SKU_1785041770_1751740569,3140,2,JPY,,,,,3040,3240,,10
1591027683,SKU_1591027683_1751740572,5890,2,JPY,,,,,5790,5990,,10
0500021341,SKU_0500021341_1751740575,3340,2,JPY,,,,,3240,3440,,10
1787113124,SKU_1787113124_1751740581,1570,2,JPY,,,,,1470,1670,,10
1250065844,SKU_1250065844_1751740587,3370,2,JPY,,,,,3270,3470,,10
1780748752,SKU_1780748752_1751740592,6400,2,JPY,,,,,6300,6500,,10
0802149006,SKU_0802149006_1751740598,2610,2,JPY,,,,,2510,2710,,10
0745333621,SKU_0745333621_1751740604,4250,2,JPY,,,,,4150,4350,,10
1507216416,SKU_1507216416_1751740610,2480,2,JPY,,,,,2380,2580,,10
0852976216,SKU_0852976216_1751740613,1860,2,JPY,,,,,1760,1960,,10
1783478225,SKU_1783478225_1751740619,10900,2,JPY,,,,,10800,11000,,10
1250258014,SKU_1250258014_1751740631,4930,2,JPY,,,,,4830,5030,,10
1593701047,SKU_1593701047_1751740634,7540,2,JPY,,,,,7440,7640,,10
1509871179,SKU_1509871179_1751740643,2820,2,JPY,,,,,2720,2920,,10
0698113926,SKU_0698113926_1751740656,1910,2,JPY,,,,,1810,2010,,10
0061449733,SKU_0061449733_1751740659,2250,2,JPY,,,,,2150,2350,,10
1569243727,SKU_1569243727_1751740665,3640,2,JPY,,,,,3540,3740,,10
0063084716,SKU_0063084716_1751740668,2920,2,JPY,,,,,2820,3020,,10
1982115246,SKU_1982115246_1751740671,5120,2,JPY,,,,,5020,5220,,10
0760368740,SKU_0760368740_1751740680,2770,2,JPY,,,,,2670,2870,,10
1953295045,SKU_1953295045_1751740690,3660,2,JPY,,,,,3560,3760,,10
161180728X,SKU_161180728X_1751740693,2300,2,JPY,,,,,2200,2400,,10
1642931683,SKU_1642931683_1751740696,2300,2,JPY,,,,,2200,2400,,10
1631490206,SKU_1631490206_1751740699,3480,2,JPY,,,,,3380,3580,,10
1101903007,SKU_1101903007_1751740702,1990,2,JPY,,,,,1890,2090,,10
1101902981,SKU_1101902981_1751740705,4970,2,JPY,,,,,4870,5070,,10
1982110929,SKU_1982110929_1751740708,4350,2,JPY,,,,,4250,4450,,10
1904991610,SKU_1904991610_1751740726,4140,2,JPY,,,,,4040,4240,,10
157284194X,SKU_157284194X_1751740728,4490,2,JPY,,,,,4390,4590,,10
1855856824,SKU_1855856824_1751740734,2310,2,JPY,,,,,2210,2410,,10
1604692294,SKU_1604692294_1751740743,4040,2,JPY,,,,,3940,4140,,10
1478918136,SKU_1478918136_1751740749,2250,2,JPY,,,,,2150,2350,,10
3030299139,SKU_3030299139_1751740755,11520,2,JPY,,,,,11420,11620,,10
1847201482,SKU_1847201482_1751740770,12300,2,JPY,,,,,12200,12400,,10
0195328310,SKU_0195328310_1751740776,8220,2,JPY,,,,,8120,8320,,10
1635652332,SKU_1635652332_1751740779,4190,2,JPY,,,,,4090,4290,,10
0814404243,SKU_0814404243_1751740782,4860,2,JPY,,,,,4760,4960,,10
1032048190,SKU_1032048190_1751740785,5630,2,JPY,,,,,5530,5730,,10
1250789400,SKU_1250789400_1751740793,3240,2,JPY,,,,,3140,3340,,10
1501158570,SKU_1501158570_1751740797,2420,2,JPY,,,,,2320,2520,,10
3775741453,SKU_3775741453_1751740800,2190,2,JPY,,,,,2090,2290,,10
1576753379,SKU_1576753379_1751740802,2240,2,JPY,,,,,2140,2340,,10
9351502449,SKU_9351502449_1751740805,2770,2,JPY,,,,,2670,2870,,10
0063017547,SKU_0063017547_1751740808,3620,2,JPY,,,,,3520,3720,,10
1902433750,SKU_1902433750_1751740820,4550,2,JPY,,,,,4450,4650,,10
1734276207,SKU_1734276207_1751740826,1900,2,JPY,,,,,1800,2000,,10
1576879070,SKU_1576879070_1751740845,3570,2,JPY,,,,,3470,3670,,10
1400201942,SKU_1400201942_1751740851,3170,2,JPY,,,,,3070,3270,,10
1783479426,SKU_1783479426_1751740858,5830,2,JPY,,,,,5730,5930,,10
1787477274,SKU_1787477274_1751740864,2210,2,JPY,,,,,2110,2310,,10
1541701550,SKU_1541701550_1751740870,3570,2,JPY,,,,,3470,3670,,10
184376606X,SKU_184376606X_1751740893,5850,2,JPY,,,,,5750,5950,,10
9814365831,SKU_9814365831_1751740909,3790,2,JPY,,,,,3690,3890,,10
1728245389,SKU_1728245389_1751740927,2290,2,JPY,,,,,2190,2390,,10
1032080922,SKU_1032080922_1751740933,10870,2,JPY,,,,,10770,10970,,10
1567930670,SKU_1567930670_1751740939,4190,2,JPY,,,,,4090,4290,,10
0062965069,SKU_0062965069_1751740942,2890,2,JPY,,,,,2790,2990,,10
1328915409,SKU_1328915409_1751740945,2810,2,JPY,,,,,2710,2910,,10
1454923474,SKU_1454923474_1751740948,2820,2,JPY,,,,,2720,2920,,10
0692865802,SKU_0692865802_1751740951,3010,2,JPY,,,,,2910,3110,,10
0062952544,SKU_0062952544_1751740954,3080,2,JPY,,,,,2980,3180,,10
1604696699,SKU_1604696699_1751740960,4740,2,JPY,,,,,4640,4840,,10
0500023271,SKU_0500023271_1751740969,3190,2,JPY,,,,,3090,3290,,10
